genes	Mf_mean	Mm_mean	theta	prob	log2FC
Rphi_RPHIM00000029379	500.8144415361	187.527691972333	1.76264890370704	0.999999999951647	1.41717251231589
Rphi_RPHIM00000035546	181.476813228767	431.659909877033	-1.62846351562096	0.999999999951214	-1.25010987869868
Rphi_RPHIM00000003604	202.699719340767	84.0928475996	1.76228906417164	0.999999999946064	1.26928908685471
Rphi_RPHIM00000007345	36.3898944887333	256.824699973267	-1.6265598686293	0.99999999991952	-2.81917418627636
Rphi_RPHIM00000009904	0.1	6.299680943	-1.62551708736449	0.999999999888363	-5.97720685784788
Rphi_RPHIM00000030986	45.6411427528333	0.567501632333333	1.75842703217858	0.999999999844341	6.32956656162731
Rphi_RPHIM00000020071	1.53454560816667	33.0024000091333	-1.62370423814368	0.999999999818799	-4.42668751449686
Rphi_RPHIM00000014141	0.3704171299	20.7832977074333	-1.62252316806523	0.999999999755041	-5.81012995868377
Rphi_RPHIM00000003491	1.28166851956667	54.0045910331667	-1.62223069787285	0.999999999739325	-5.39698697046836
Rphi_RPHIM00000026834	1.71774071916667	57.8001011218	-2.65809471451751	0.999999999678682	-5.07248782334399
Rphi_RPHIM00000002996	2.2538129188	46.9570158018	-1.62147388911773	0.999999999673957	-4.38090105316139
Rphi_RPHIM00000019325	5827.44975549203	3089.49838321173	1.997000958852	0.99999999963039	0.915492041978962
Rphi_RPHIM00000008477	131.729322407333	516.464340999167	-2.92028901062442	0.999999999600829	-1.97109222308527
Rphi_RPHIM00000005943	0.848611630866667	44.6810754858333	-1.61997834747704	0.999999999535069	-5.71841565008719
Rphi_RPHIM00000021105	0.1	33.0605332403667	-2.66044765881408	0.999999999397609	-8.36896618412753
Rphi_RPHIM00000032756	0.1	15.1294124946	-2.66163480853737	0.999999999186218	-7.24121215567811
Rphi_RPHIM00000014452	4.9857824438	75.7157571962	-1.61527366280746	0.999999998435334	-3.92470173367125
Rphi_RPHIM00000032702	0.6741675931	35.0958610164333	-1.61502459880692	0.999999998315255	-5.70204980866308
Rphi_RPHIM00000016692	257.888739572033	101.808028600933	1.74796631123466	0.999999997639675	1.34089744369998
Rphi_RPHIM00000027606	176.7953523734	348.247072997233	-1.61269634223296	0.999999996985548	-0.978030877670458
Rphi_RPHIM00000026228	29.8533328518667	1.9667774668	1.74424710158445	0.999999994165791	3.92398636755626
Rphi_RPHIM00000034036	0.1	11.2314165713667	-1.60577352856428	0.999999984406449	-6.81139609005108
Rphi_RPHIM00000010462	197.5091448828	45.8697233171333	1.73954699903088	0.999999982353609	2.10630534281989
Rphi_RPHIM00000017447	0.6741675931	36.4835719733	-1.60358008834107	0.99999997434713	-5.75799589583768
Rphi_RPHIM00000030240	3.60992547606667	0.1	2.01445498557327	0.999999969568387	5.17389714905831
Rphi_RPHIM00000002198	88.3423650174	328.6127155018	-1.60124128036805	0.999999956688934	-1.89521094525743
Rphi_RPHIM00000012840	0.1	22.3698761647	-2.67787076354149	0.999999955596067	-7.80541345971366
Rphi_RPHIM00000022254	0.1	14.9464048899333	-2.68012027500872	0.999999926096034	-7.22365469953619
Rphi_RPHIM00000015173	388.370377879267	125.968193327733	1.73227163597796	0.999999911574379	1.62437366386625
Rphi_RPHIM00000007255	5.32066187123333	68.9776189052333	-1.5977294148489	0.9999999088894	-3.69645070000414
Rphi_RPHIM00000035382	90.2631019253	235.8847520961	-1.59648016721599	0.999999879755163	-1.3858739005961
Rphi_RPHIM00000006846	597.7452091444	300.293218526133	2.02114888292181	0.999999859631081	0.993158766845982
Rphi_RPHIM00000012870	2.50847465136667	59.0179103967667	-1.59395432712729	0.999999798044669	-4.55627057667521
Rphi_RPHIM00000033536	10.9277440269333	83.9992844556667	-1.59326200221892	0.999999766139446	-2.94238144316957
Rphi_RPHIM00000012365	38.7729423938333	0.1	2.02403653326946	0.999999733804481	8.59890641199089
Rphi_RPHIM00000001553	715.723501053533	223.467770363267	2.42624347711143	0.999999721500402	1.67933557813778
Rphi_RPHIM00000020981	6229.86897912867	7607.43727197167	-1.58726763961482	0.999999239297877	-0.288208710741591
Rphi_RPHIM00000019034	293.814867932933	126.020075981	1.72142299247895	0.999999184246981	1.22125381792614
Rphi_RPHIM00000007533	152.9547105998	38.0299716957	1.72099493486263	0.999999124406781	2.00789576842781
Rphi_RPHIM00000007520	4.7201652688	53.1779295362	-1.5818758803791	0.999997879046958	-3.49391832829908
Rphi_RPHIM00000006482	1.53454560816667	37.4699901701	-1.58103558099486	0.999997548695212	-4.60985216935559
Rphi_RPHIM00000024085	0.1	54.9028928776	-2.88162175068488	0.999997173394817	-9.10073835777044
Rphi_RPHIM00000005592	203.850817044633	45.1085900345333	1.71424127342606	0.999996908532832	2.17603964187921
Rphi_RPHIM00000006649	113.4538333734	2.80788691193333	2.036216658824	0.999996894814385	5.3364767132752
Rphi_RPHIM00000014492	17.7014273551	105.952880273667	-1.578344452047	0.999996080540349	-2.58148520528656
Rphi_RPHIM00000024348	186.257382138033	652.8530062823	-2.69963313886071	0.999996011026022	-1.80946059042577
Rphi_RPHIM00000032619	0.848611630866667	39.0444035365667	-1.57693042403733	0.999994928530631	-5.52386751102125
Rphi_RPHIM00000004132	1151.61813466113	1936.75512035723	-2.87723740961744	0.999993643122284	-0.749979141373387
Rphi_RPHIM00000005834	1004.88851528297	563.337430229467	2.21885531574571	0.999992634527337	0.834964216382582
Rphi_RPHIM00000032027	317.768502302633	15.5146497338	2.21839812989205	0.999992228905433	4.35627309827676
Rphi_RPHIM00000006954	0.1	22.6702946369333	-2.70426486998823	0.999990852143739	-7.82465933111722
Rphi_RPHIM00000011382	43.1067967120667	162.3548499661	-1.57220890559104	0.999988884370523	-1.91316321814882
Rphi_RPHIM00000004197	429.409974671433	191.5927357568	1.70527542782795	0.99998579520169	1.16431284134326
Rphi_RPHIM00000002725	0.1	18.4273812289667	-2.87209783104352	0.999984401551199	-7.5257072495427
Rphi_RPHIM00000031313	0.1	16.7284301337667	-2.87056605611012	0.999979802127532	-7.38615825293358
Rphi_RPHIM00000013204	449.304973886433	208.112544658533	2.23386159524311	0.99997765197695	1.11033110202537
Rphi_RPHIM00000003607	262.135347713233	75.2174120555667	2.04807365177143	0.999974100470973	1.80117333268679
Rphi_RPHIM00000027981	13.5979226296667	104.221004407167	-1.56570293689018	0.999969418400449	-2.93818789237176
Rphi_RPHIM00000028133	397.613213039133	127.3620889146	2.20926014016146	0.999968098760672	1.642429796346
Rphi_RPHIM00000025620	141.042291949867	37.6107889880333	1.69956643299141	0.999965604278636	1.90690934764558
Rphi_RPHIM00000015226	404.826388250033	233.157565267867	1.69924476002366	0.999964105505922	0.795998092307309
Rphi_RPHIM00000019781	150.771198064833	339.951830477067	-1.56320736039042	0.999956133170867	-1.17296948215529
Rphi_RPHIM00000030129	3.32371505416667	41.0085640759333	-1.56255259300874	0.999951554996252	-3.6250566196068
Rphi_RPHIM00000019263	295.659756194267	101.011940495167	1.69556212279131	0.999938318955045	1.54941204177139
Rphi_RPHIM00000020213	1.0563511072	27.3626300737	-1.55943590356181	0.999925085190555	-4.69504556886322
Rphi_RPHIM00000016844	11953.7552598301	664.4962600179	2.24247708639745	0.99990821753125	4.16905902072894
Rphi_RPHIM00000001361	10.2398155431	58.0730342459	-1.55518065783874	0.999868251137041	-2.50367868777782
Rphi_RPHIM00000016960	67.8594690678	391.0140002755	-2.72126112358887	0.999866319568129	-2.52659821665851
Rphi_RPHIM00000000099	2218.22406635247	1334.14777622233	2.1998164956579	0.999864967867958	0.733486627008475
Rphi_RPHIM00000012635	0.1	17.5170487645333	-2.72157772085735	0.999860247615008	-7.45261592296615
Rphi_RPHIM00000007404	1117.86972571177	707.2290132547	2.24603958027652	0.999843094935357	0.660502703243887
Rphi_RPHIM00000005056	0.1	3.75061187773333	-1.5528610094995	0.999823954071852	-5.22905407208551
Rphi_RPHIM00000028614	0.1	26.1245894141333	-2.85426761423923	0.999769799503028	-8.02926455309845
Rphi_RPHIM00000007633	245.448064508567	2.1798247934	2.06409505497435	0.999716435839467	6.81506179914669
Rphi_RPHIM00000024229	8.65838557343333	117.832887124067	-1.54858709164286	0.999707011090387	-3.7665003931272
Rphi_RPHIM00000005031	16.5374596632	119.159056170533	-1.54802003096466	0.999688574687287	-2.84907905879529
Rphi_RPHIM00000011966	454.528655418833	135.9238630181	2.06798179805134	0.999529927302363	1.74157249064781
Rphi_RPHIM00000015388	526.6127995509	164.831333877967	1.67872734737335	0.999508690572474	1.67575206710481
Rphi_RPHIM00000018117	1380.56057361103	2438.8029147508	-1.5420523064203	0.999405454848921	-0.820918986210488
Rphi_RPHIM00000020982	6191.14923319877	7500.89669797037	-1.54192758001241	0.999398087939154	-0.276855838700308
Rphi_RPHIM00000001260	0.6741675931	31.0490611358	-1.54156762337188	0.999376857757621	-5.52529855518471
Rphi_RPHIM00000022727	384.326432241967	115.501131153633	2.07045380329219	0.999364201317461	1.73442522122274
Rphi_RPHIM00000025762	147.413209698433	14.3515470071	2.18472438942904	0.999064392104095	3.36058764622784
Rphi_RPHIM00000001996	984.5262877806	543.8750290203	1.67205778196652	0.999047602065589	0.856154539213918
Rphi_RPHIM00000026892	1.63055659503333	55.1335526662	-1.53688985543084	0.999023213060286	-5.07949414642149
Rphi_RPHIM00000023374	413.483127602867	201.489994150833	1.67171365129995	0.999016701502754	1.03712026333849
Rphi_RPHIM00000024797	43.2314037112667	269.812361062333	-1.53665230846617	0.999001726188396	-2.64180485878217
Rphi_RPHIM00000011763	0.7859339773	33.8103091925333	-1.5352505657446	0.998864628301353	-5.42691127599872
Rphi_RPHIM00000014759	3.8019095551	36.4342476678667	-1.53408587011108	0.998743509530466	-3.2604990839873
Rphi_RPHIM00000023294	359.505035512033	2119.36816038383	-2.73981517457271	0.998732372646732	-2.55955033995155
Rphi_RPHIM00000028621	0.1	18.5169740775667	-2.83913325478968	0.998644354422469	-7.53270455187403
Rphi_RPHIM00000031004	43.6509319347667	149.5907537254	-1.5322434350773	0.998534059424503	-1.77693664390687
Rphi_RPHIM00000027030	3.1023866549	53.7506843137333	-1.5301003809246	0.998259792527819	-4.11483271429408
Rphi_RPHIM00000024599	214.075368354733	38.7928495966	2.17850389761922	0.998173653848657	2.46425614732089
Rphi_RPHIM00000012876	44.3037803360333	164.592737472767	-1.52921247509302	0.99813092218995	-1.89339896848493
Rphi_RPHIM00000020070	1.956856917	45.1259304005333	-1.52606847231846	0.997647240634029	-4.52734650077882
Rphi_RPHIM00000012860	389.296678537267	903.7825283134	-1.5236824092649	0.997233172761455	-1.21510563175179
Rphi_RPHIM00000007248	0.7859339773	29.1287954218333	-1.4438861327192	0.997220525450139	-5.21189410857448
Rphi_RPHIM00000001003	727.7796961581	338.203623599267	2.084527192562	0.997181157750579	1.10560968572049
Rphi_RPHIM00000010049	236.475946211367	642.4449337362	-1.44632952667981	0.997150032419983	-1.44187935761915
Rphi_RPHIM00000014796	455.738742880833	748.1278102778	-1.44635688596925	0.997149002839015	-0.715077740467496
Rphi_RPHIM00000004343	14.8970932957667	90.6940302655333	-1.44687215642037	0.997129584124432	-2.60597673056178
Rphi_RPHIM00000003898	2.02152907713333	55.4324221453333	-1.43628759319755	0.997116676972584	-4.77721118801859
Rphi_RPHIM00000009692	3.81770284716667	50.1735964261333	-1.43480269324928	0.997043726608451	-3.71615163436717
Rphi_RPHIM00000012573	0.457639148766667	20.8107830555667	-1.43440976571352	0.997023907664147	-5.50697696790268
Rphi_RPHIM00000003540	10.1105091176	56.3498228912	-1.29758949949352	0.997014884943999	-2.47855542958608
Rphi_RPHIM00000001983	147.237121235333	284.2620010334	-1.29657710632147	0.997013411030393	-0.949079810719172
Rphi_RPHIM00000013693	4.37327169986667	50.315934294	-1.29577883059828	0.99700874332813	-3.52423046488517
Rphi_RPHIM00000015250	72.5834340549	172.026226627233	-1.29554436940559	0.997005892192948	-1.24491631077804
Rphi_RPHIM00000008943	3.5179035023	50.8645658576	-1.29952064876875	0.99700273461549	-3.85387315667549
Rphi_RPHIM00000025483	0.848611630866667	23.1062095494333	-1.29459556876334	0.996994387340077	-4.76703235056032
Rphi_RPHIM00000008038	243.058811698267	633.939291018633	-1.30044133293843	0.996992791021896	-1.38303925016269
Rphi_RPHIM00000010643	1.42277922396667	24.3783227798667	-1.44929104882022	0.996991332889836	-4.09881515452885
Rphi_RPHIM00000002951	38.4959139518	197.132117129267	-1.2934563311384	0.996975328287389	-2.35638561412503
Rphi_RPHIM00000009083	0.848611630866667	24.0363036820667	-1.30141172698882	0.996972002507008	-4.82396679233297
Rphi_RPHIM00000024317	0.6741675931	21.1196018916333	-1.29319307516192	0.996969138966018	-4.96933155030374
Rphi_RPHIM00000006562	261.001671330467	462.631190697867	-1.29308939203598	0.996966703455879	-0.825803490916893
Rphi_RPHIM00000010315	0.6741675931	25.5039908015	-1.43333785034365	0.996961208001123	-5.24147192452269
Rphi_RPHIM00000030210	317.368306639033	503.593849782933	-1.29266085412395	0.996956649982116	-0.66610260056313
Rphi_RPHIM00000001195	54.6102831135333	166.951672072267	-1.29251759326953	0.996953293700573	-1.61218600126673
Rphi_RPHIM00000002829	4.76708752506667	51.2016152484667	-1.30458086201478	0.996881132000999	-3.42500930434336
Rphi_RPHIM00000005557	263.930581504333	458.292461117933	-1.28973800823756	0.99686749489653	-0.796110028963424
Rphi_RPHIM00000006297	3.07584778303333	20.9240280026	-1.28915927746892	0.996844402103652	-2.76610459152403
Rphi_RPHIM00000009100	133.621507164267	21.8865186106333	2.08577237541346	0.996843503585353	2.61003784180278
Rphi_RPHIM00000035418	0.1	2.59490413416667	-1.45127622550851	0.99683370785834	-4.69760933569901
Rphi_RPHIM00000012871	4.37611504296667	59.5920657794	-1.2873020827351	0.996764276812798	-3.76739768932319
Rphi_RPHIM00000007344	43.4947159885	240.359195027033	-1.52117636121327	0.996753902678847	-2.46627994628935
Rphi_RPHIM00000034345	1.23958411293333	36.4970790895667	-1.30832355714297	0.996703569709139	-4.87985293274359
Rphi_RPHIM00000023359	11.6755068213	86.3510350136333	-1.45259610012458	0.996702506567721	-2.88672829302237
Rphi_RPHIM00000032588	77.5227027861	179.236920692567	-1.28459587134951	0.996618621716916	-1.20917707067114
Rphi_RPHIM00000029658	6.39956283716667	36.2263716425333	-1.28403265596505	0.996585201277854	-2.50099505458242
Rphi_RPHIM00000013361	2.10871320126667	14.6492800291	-1.28396805932325	0.996581373849592	-2.79639496432553
Rphi_RPHIM00000031055	100.9335507391	325.272482668067	-1.28386199894118	0.996575092162051	-1.68824296663668
Rphi_RPHIM00000020394	1.14357312606667	21.2101355722	-1.42765413759931	0.996529325968403	-4.213133315098
Rphi_RPHIM00000011457	231.8172030111	434.151518421033	-1.28298745161249	0.996523413901796	-0.905210997772101
Rphi_RPHIM00000001623	123.1810261128	293.9889551527	-1.31200913289236	0.996464530668358	-1.25498190443232
Rphi_RPHIM00000021315	226.770208361333	365.827492821833	-1.31206124136673	0.996460581463337	-0.689932380626101
Rphi_RPHIM00000018871	166.245681750967	376.589395600133	-1.42680141982277	0.996450402902636	-1.17967550865598
Rphi_RPHIM00000030192	2.03028015043333	33.7527801484667	-1.45484098392775	0.996448483432922	-4.05525562082378
Rphi_RPHIM00000010205	4.00089795816667	30.6339172462667	-1.31231292024484	0.996441492621515	-2.93673412154386
Rphi_RPHIM00000017517	2402.03761151273	4092.5154931735	-1.51957317482541	0.996429974660014	-0.768729137184594
Rphi_RPHIM00000009498	107.329011057833	36.4917767119333	1.24865515917038	0.996413279866995	1.55639678993475
Rphi_RPHIM00000003376	123.706816319133	26.9775298800667	1.25165141813225	0.996407268649717	2.19709483263511
Rphi_RPHIM00000003924	927.084711317	490.803377300333	1.24553005002801	0.996380523359045	0.917555993040115
Rphi_RPHIM00000029114	67.7194170625	14.1592667294667	1.25388591421401	0.996380222786984	2.25782300034155
Rphi_RPHIM00000000860	253.121522145333	98.0856433041	1.25421512112324	0.996374675580806	1.36771628938753
Rphi_RPHIM00000024462	1.3601015704	21.3616190106333	-1.28054546915723	0.996362134447971	-3.97323469496893
Rphi_RPHIM00000013483	3.92047040076667	46.3509922398	-1.31340539020308	0.99635835240758	-3.56350155032844
Rphi_RPHIM00000018305	3.18260434973333	44.2947017895	-1.31345061598374	0.99635490072069	-3.79885442197729
Rphi_RPHIM00000001973	5.7813163309	39.6084139371333	-1.28032167115706	0.996346323092061	-2.77633701349083
Rphi_RPHIM00000013209	110.2426860882	31.8060284979333	1.24331811691834	0.996336383921089	1.79331080097664
Rphi_RPHIM00000019249	1775.13838754087	2331.70074246753	-1.45628496853983	0.996262414421931	-0.39345114088999
Rphi_RPHIM00000002136	119.3940575936	25.9623528324333	1.24074251552907	0.996261350750409	2.20123799518326
Rphi_RPHIM00000010370	216.709777029467	88.5756209724	1.24054230347474	0.99625445377823	1.2907826634871
Rphi_RPHIM00000022343	292.3028516158	468.110684181433	-1.27898146984512	0.996251981003266	-0.679385789871511
Rphi_RPHIM00000018399	0.1	2.2163871893	-1.27863869937947	0.996227946093395	-4.47013802829996
Rphi_RPHIM00000021601	8.29854205556667	45.2158559199667	-1.27853071487407	0.996220104194642	-2.44589897231733
Rphi_RPHIM00000016429	0.848611630866667	25.3167487535333	-1.27842253170119	0.996212115713807	-4.89884387957884
Rphi_RPHIM00000011872	0.848611630866667	30.9225732204667	-1.31610455262562	0.996127038814511	-5.18741211583745
Rphi_RPHIM00000015033	7.83414634006667	52.7393976962667	-1.42350724589265	0.996122588096655	-2.75103311230995
Rphi_RPHIM00000007163	5.50211023296667	55.9051636017	-1.51804607051243	0.996106949501997	-3.34492459274189
Rphi_RPHIM00000008077	77.4564937393	184.996190126967	-1.31694378469686	0.996047208426927	-1.256037458926
Rphi_RPHIM00000005340	3.4981590919	44.3008079535333	-1.27611777862485	0.996042048846075	-3.66266520291236
Rphi_RPHIM00000022683	3.71468753623333	27.2943478863667	-1.27590413954445	0.99602586088873	-2.87728946119111
Rphi_RPHIM00000002128	431.277016360067	174.3023625684	1.26306570042456	0.996019286596533	1.30702270943398
Rphi_RPHIM00000003209	888.693362779	575.581829496333	1.26334380108097	0.996002218029318	0.626664664964117
Rphi_RPHIM00000003800	719.475131652833	1017.0749514226	-1.31803905716936	0.995942105803134	-0.49940927299729
Rphi_RPHIM00000016738	30.6988533823333	4.5242468959	1.51131823631572	0.995934825042069	2.7624352042865
Rphi_RPHIM00000015519	86.5376688092	15.2118099593667	1.5116109327609	0.995930062512192	2.50813643665997
Rphi_RPHIM00000007964	119.9404650342	20.6961261610333	1.6517016600228	0.99591427021349	2.53488581279094
Rphi_RPHIM00000006405	76.3546343709333	10.1807490362	1.65141863211838	0.995855803316552	2.90687201470644
Rphi_RPHIM00000016257	3.897920542	37.4867908977333	-1.27346359441729	0.995841275348793	-3.26560574017006
Rphi_RPHIM00000019546	1979.37239637373	524.721863380767	1.23235681041628	0.995825045554353	1.9154182560069
Rphi_RPHIM00000013304	0.848611630866667	24.8259316675333	-1.27303253823725	0.995808584400808	-4.87059959800706
Rphi_RPHIM00000013205	377.026093474667	215.912107601933	1.26608908595548	0.995799675841647	0.804220226993324
Rphi_RPHIM00000012345	12.0340327012667	65.3272006574667	-1.27287287606156	0.995796492077125	-2.44056363772776
Rphi_RPHIM00000012641	464.3800168306	185.158700799833	1.51546370127411	0.995789591638234	1.32654354674183
Rphi_RPHIM00000027954	130.530097450167	19.9424524103	1.2317401115755	0.995779864921875	2.71046775953283
Rphi_RPHIM00000010104	579.6159642838	163.1372839669	2.1692692302252	0.995763415208645	1.82901079307934
Rphi_RPHIM00000028538	1.14357312606667	21.2907198958333	-1.31991678103921	0.995747277388685	-4.21860420466565
Rphi_RPHIM00000022661	69.054717124	8.4410696246	1.23084645160086	0.995714598732907	3.03224223906706
